541	2267.90
542	2261.16
543	2254.50
544	2253.50
545	2245.85
546	2255.00
547	2262.50
548	2257.75
549	2267.25
550	2290.85
551	2359.20
552	2340.20
553	2338.60
554	2378.65
555	2367.50
556	2384.00
557	2461.05
558	2462.50
559	2449.30
560	2515.30
561	2558.07
562	2609.25
563	2573.80
564	2513.10
565	2542.10
566	2469.50
567	2426.00
568	2390.50
569	2375.75
570	2369.50
571	2423.90
572	2398.60
573	2386.30
574	2394.25
575	2415.90
576	2398.12
577	2395.50
578	2360.50
579	2341.00
580	2312.40
581	2301.75
582	2280.40
583	2280.00
584	2303.55
585	2297.95
586	2281.50
587	2259.35
588	2227.20
589	2238.50
590	2235.00
591	2220.70
592	2230.85
593	2254.60
594	2239.00
595	2227.65
596	2220.50
597	2216.50
598	2238.00
599	2208.60
600	2203.00
601	2173.62
602	2202.65
603	2170.50
604	2133.62
605	2121.62
606	2111.45
607	2066.30
608	2015.25
609	1979.90
610	1934.95
611	1887.20
612	1926.70
613	1913.00
614	1952.85
615	1975.45
616	1956.90
617	1956.30
618	1924.60
619	1992.95
620	1966.75
621	1999.10
622	2107.60
623	2104.15
624	2163.62
625	2184.47
626	2129.00
627	2028.50
628	2024.50
629	1981.08
630	1973.80
631	2002.53
632	2007.20
633	2011.62
634	2049.55
635	2040.60
636	2079.50
637	2053.05
638	2015.95
639	2009.30
640	1992.45
641	2017.25
642	2011.50
643	1966.55
644	1973.03
645	1972.50
646	1923.10
647	1921.55
648	1905.70
649	1896.30
650	1839.50
651	1886.00
652	1849.70
653	1823.40
654	1834.85
655	1816.50
656	1795.05
657	1782.65
658	1773.72
659	1755.92
660	1783.95
661	1783.45
662	1777.50
663	1746.85
664	1703.50
665	1702.72
666	1674.00
667	1899.15
668	1748.45
669	1768.01
670	1804.55
671	1786.25
672	1769.50
673	1803.28
674	1874.67
675	1868.10
676	1935.78
677	2022.25
678	2050.75
679	2053.50
680	2093.55
681	2168.00
682	2314.70
683	2259.65
684	2367.55
685	2385.00
686	2302.50
687	2309.00
688	2361.45
689	2319.03
690	2337.00
691	2263.50
692	2175.25
693	2215.00
694	2233.10
695	2222.85
696	2231.90
697	2292.25
698	2435.60
699	2460.20
700	2501.05
701	2581.50
702	2554.15
703	2556.15
704	2446.50
705	2360.60
706	2492.60
707	2414.60
708	2420.00
709	2342.70
710	2291.50
711	2293.40
712	2210.85
713	2262.30
714	2206.45
715	2141.40
716	2070.30
717	2013.30
718	2098.00
719	2150.00
720	2089.20
721	2103.60
722	2010.00
723	1953.40
724	2037.90
725	2009.90
726	2016.50
727	2001.40
728	2035.00
729	2018.40
730	1995.78
731	1953.00
732	1924.00
733	1920.30
734	1847.03
735	1847.50
736	1917.03
737	1994.12
738	1984.32
739	1968.00
740	1968.50
741	1993.00
742	2007.20
743	2000.55
744	2029.07
745	2048.25
746	2043.00
747	1964.30
748	1967.50
749	1969.20
750	1984.70
751	2008.50
752	1938.00
753	1923.30
754	1924.80
755	1897.25
756	1900.00
757	1907.50
758	1938.00
759	1917.60
760	1930.20
761	1947.20
762	1951.20
763	1956.60
764	2024.30
765	1980.00
766	1991.25
767	1971.30
768	1965.60
769	1925.40
770	1910.15
771	1896.60
772	1887.50
773	1873.50
774	1877.00
775	1870.50
776	1845.10
777	1816.45
778	1837.50
779	1805.00
780	1817.45
781	1808.95
782	1798.70
783	1799.10
784	1802.20
785	1797.45
786	1786.90
787	1808.95
788	1828.50
789	1839.30
790	1820.50
791	1867.25
792	1876.50
793	1908.20
794	1882.60
795	1881.90
796	1918.50
797	1939.20
798	1920.00
799	1873.10
800	1870.30
801	1843.55
802	1869.35
803	1871.95
804	1887.00
805	1876.00
806	1906.00
807	1893.80
808	1869.60
809	1873.50
810	1871.00
811	1848.50
812	1817.45
813	1798.30
814	1782.00
815	1768.70
816	1772.00
817	1807.50
818	1815.25
819	1820.50
820	1783.25
821	1777.30
822	1792.80
823	1783.50
824	1761.00
825	1761.00
826	1746.00
827	1760.00
828	1777.95
829	1790.00
830	1785.00
831	1783.00
832	1794.00
833	1783.50
834	1793.50
835	1821.65
836	1904.00
837	1930.00
838	1936.00
839	1887.50
840	1892.50
841	1864.50
842	1908.50
843	1911.00
844	1917.50
845	1957.50
846	1941.00
847	1926.28
848	1941.36
849	1920.50
850	1938.50
851	1880.45
852	1841.55
853	1825.03
854	1808.00
855	1784.71
856	1784.50
857	1778.30
858	1776.06
859	1773.95
860	1762.49
861	1759.96
862	1760.34
863	1787.46
864	1772.50
865	1775.90
866	1771.00
867	1764.41
868	1757.75
869	1763.37
870	1823.00
871	1832.12
872	1831.00
873	1775.00
874	1783.95
875	1790.80
876	1782.84
877	1785.50
878	1776.60
879	1774.50
880	1791.10
881	1786.00
882	1791.00
883	1820.90
884	1814.35
885	1824.31
886	1801.01
887	1793.61
888	1797.95
889	1799.75
890	1796.64
891	1797.90
892	1798.50
893	1827.60
894	1825.25
895	1815.25
896	1823.30
897	1823.50
898	1815.20
899	1796.80
900	1796.40
901	1776.50
902	1767.00
903	1771.34
904	1763.40
905	1769.50
906	1779.12
907	1776.20
908	1786.34
909	1786.73
910	1798.50
911	1813.28
912	1801.72
913	1806.35
914	1828.70
915	1825.00
916	1820.50
917	1826.49
918	1836.90
919	1833.80
920	1834.25
921	1833.45
922	1842.27
923	1878.82
924	1903.62
925	1891.60
926	1882.00
927	1937.55
928	1921.68
929	1928.86
930	1905.07
931	1882.07
932	1885.80
933	1889.44
934	1873.05
935	1912.24
936	1917.20
937	1932.92
938	1950.29
939	1923.37
940	1895.96
941	1908.50
942	1886.83
943	1881.27
944	1880.50
945	1882.79
946	1903.50
947	1923.00
948	1917.28
949	1929.09
950	1931.75
951	1932.30
952	1931.78
953	1933.00
954	1929.12
955	1937.97
956	1924.59
957	1964.16
958	1994.68
959	2015.92
960	2048.00
961	2016.75
962	2044.50
963	2044.00
964	2037.15
965	2041.91
966	1995.04
967	1965.54
968	1951.00
969	1927.25
970	1929.50
971	1942.75
972	1923.42
973	1904.15
974	1925.86
975	1910.35
976	1897.00
977	1883.85
978	1881.80
979	1882.85
980	1879.83
981	1843.00
982	1857.83
983	1868.81
984	1849.78
985	1876.94
986	1890.23
987	1885.00
988	1924.57
989	1920.73
990	1938.00
991	1997.00
992	1972.03
993	2018.06
994	2027.89
995	2049.50
996	2064.32
997	2065.77
998	2058.00
999	2099.24
1000	2159.00
1001	2145.75
1002	2217.00
1003	2318.84
1004	2404.69
1005	2295.99
1006	2371.24
1007	2376.74
1008	2416.76
1009	2368.63
1010	2385.00
1011	2440.00
1012	2380.50
1013	2387.38
1014	2459.42
1015	2499.97
1016	2582.65
1017	2668.88
1018	2574.43
1019	2558.50
1020	2566.00
1021	2508.55
1022	2500.10
1023	2452.50
1024	2391.50
1025	2355.32
1026	2416.00
1027	2502.50
1028	2531.00
1029	2622.50
1030	2526.00
1031	2554.50
1032	2584.37
1033	2636.50
1034	2673.50
1035	2759.30
1036	2852.72
1037	2880.00
1038	2938.36
1039	2991.75
1040	3107.65
1041	3075.00
1042	3127.50
1043	3043.00
1044	2984.50
1045	3073.75
1046	3017.57
1047	2865.50
1048	2884.25
1049	2916.90
1050	2896.86
1051	2890.60
1052	3076.40
1053	3066.00
1054	3108.00
1055	3203.50
1056	3320.00
1057	3328.50
1058	3187.50
1059	3175.00
1060	3265.98
1061	3302.50
1062	3310.00
1063	3282.50
1064	3334.00
1065	3383.00
1066	3355.10
1067	3342.84
1068	3155.70
1069	3149.53
1070	3071.78
1071	3073.00
1072	3038.60
1073	3095.30
1074	2997.80
1075	2949.47
1076	2848.69
1077	2956.72
1078	2992.00
1079	3051.98
1080	3069.00
1081	3020.00
1082	2971.45
1083	3008.64
1084	2971.06
1085	2933.50
1086	2932.01
1087	2922.03
1088	2951.25
1089	3070.07
1090	3038.75
1091	2930.45
1092	2858.50
1093	2901.39
1094	2936.20
1095	2919.75
1096	2956.72
1097	2920.00
1098	2883.35
1099	2926.50
1100	2920.76
1101	2928.99
1102	2988.11
1103	3061.00
1104	3117.82
1105	3182.20
1106	3177.50
1107	3085.00
1108	3007.65
1109	3008.00
1110	3000.00
1111	3002.00
1112	2929.50
1113	2945.00
1114	2921.50
1115	2931.18
1116	2850.00
1117	2852.84
1118	2886.50
1119	2889.50
1120	2975.00
1121	2982.53
1122	2915.00
1123	2897.88
1124	2873.76
1125	2862.43
1126	2866.50
1127	2875.50
1128	2941.68
1129	2944.00
1130	2921.00
1131	2884.20
1132	2911.50
1133	2894.47
1134	2914.50
1135	2974.50
1136	3022.14
1137	3047.07
1138	3090.50
1139	3026.59
1140	3014.28
1141	3000.45
1142	2987.00
1143	2975.05
1144	2990.34
1145	2924.99
1146	2931.00
1147	2905.68
1148	2896.00
1149	2905.00
1150	2936.91
1151	2938.49
1152	2933.29
1153	2933.00
1154	3010.50
1155	3037.50
1156	3008.00
1157	3000.30
1158	2981.45
1159	3001.65
1160	3010.50
1161	2996.79
1162	2958.50
1163	2984.50
1164	2906.30
1165	2859.01
1166	2846.10
1167	2814.00
1168	2842.00
1169	2940.99
1170	2836.00
1171	2845.00
1172	2867.00
1173	2867.30
1174	2856.50
1175	2844.00
1176	2792.50
1177	2793.00
1178	2713.00
1179	2759.86
1180	2806.70
1181	2822.00
1182	2837.17
1183	2922.01
1184	2878.00
1185	2868.91
1186	2858.55
1187	2895.50
1188	2916.50
1189	2931.05
1190	2873.95
1191	2859.20
1192	2871.00
1193	2887.00
1194	2892.60
1195	2944.00
1196	3033.50
1197	2957.50
1198	3051.50
1199	3059.00
1200	3022.50
1201	2999.00
1202	2962.80
1203	3032.75
1204	3097.00
1205	3079.05
1206	3181.00
1207	3186.26
1208	3180.00
1209	3168.35
1210	3228.00
1211	3234.00
1212	3148.50
1213	3195.10
1214	3294.00
1215	3247.50
1216	3193.15
1217	3139.15
1218	3124.00
1219	3151.99
1220	3089.90
1221	3116.05
1222	3134.00
1223	3108.50
1224	3096.15
1225	3173.80
1226	3121.50
1227	3131.80
1228	3188.03
1229	3124.48
1230	3115.53
1231	3151.25
1232	3229.05
1233	3237.70
1234	3273.60
1235	3321.53
1236	3359.18
1237	3380.00
1238	3268.75
1239	3273.25
1240	3203.50
1241	3212.75
1242	3212.18
1243	3192.75
1244	3174.58
1245	3239.30
1246	3384.50
1247	3395.50
1248	3435.88
1249	3424.49
1250	3442.65
1251	3354.75
1252	3363.95
1253	3417.90
1254	3459.80
1255	3434.50
1256	3429.20
1257	3426.50
1258	3396.00
1259	3321.50
1260	3339.00
1261	3426.95
1262	3426.00
1263	3518.00
1264	3424.50
1265	3386.00
1266	3332.50
1267	3300.25
1268	3254.00
1269	3272.20
1270	3332.50
1271	3365.00
1272	3420.00
1273	3416.00
1274	3391.50
1275	3381.00
1276	3527.00
1277	3589.25
1278	4031.00
1279	4118.00
1280	4025.00
1281	4029.00
1282	3827.00
1283	3936.25
1284	4043.00
1285	3959.00
1286	3893.00
1287	3911.28
1288	3775.03
1289	3730.00
1290	3573.20
1291	3778.50
1292	3748.00
1293	3751.00
1294	3650.05
1295	3610.00
1296	3653.10
1297	3694.00
1298	3731.33
1299	3740.25
1300	3790.25
1301	3833.25
1302	3744.00
1303	3713.38
1304	3703.88
1305	3705.50
